customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,SeniorCitizen_label,GrupoEtario,ChurnStatus,Status_evasao
4955-VCWBI,False,Female,False,True,True,43,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,20.0,817.95,Adulto,Adulto,Inativo,Inativo
4957-SREEC,False,Male,False,True,True,70,True,False,No,False,False,False,False,False,False,Two year,False,Credit card (automatic),20.35,1458.1,Adulto,Adulto,Inativo,Inativo
4957-TIALW,False,Female,False,False,True,15,True,False,DSL,True,True,True,True,False,False,One year,False,Credit card (automatic),65.6,1010.0,Adulto,Adulto,Inativo,Inativo
4957-TREIR,False,Male,False,False,False,3,True,False,DSL,True,False,False,True,True,False,Month-to-month,True,Credit card (automatic),64.4,195.65,Adulto,Adulto,Inativo,Inativo
4958-GZWIY,True,Male,False,True,True,7,True,False,DSL,False,False,True,False,False,False,Month-to-month,False,Electronic check,48.7,340.25,Adulto,Adulto,Ativos,Ativos
4958-XCBDQ,True,Male,True,False,False,35,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,101.4,3496.3,Idoso,Idoso,Ativos,Ativos
4959-JOSRX,True,Female,False,True,False,2,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),44.6,80.55,Adulto,Adulto,Ativos,Ativos
4962-CHQPW,False,Male,False,False,True,29,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,19.85,535.05,Adulto,Adulto,Inativo,Inativo
4967-WPNCF,False,Male,False,False,False,72,False,False,DSL,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),63.7,4464.8,Adulto,Adulto,Inativo,Inativo
4971-PUYQO,True,Female,False,False,False,27,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Mailed check,94.55,2724.6,Adulto,Adulto,Ativos,Ativos
4973-MGTON,False,Female,False,True,False,71,True,False,DSL,True,True,True,True,True,True,Two year,True,Credit card (automatic),84.4,5969.3,Adulto,Adulto,Inativo,Inativo
4973-RLZVI,False,Female,False,False,False,30,True,False,DSL,True,True,True,True,True,False,One year,False,Credit card (automatic),74.65,2308.6,Adulto,Adulto,Inativo,Inativo
4976-LNFVV,False,Male,True,True,False,19,False,False,DSL,False,True,True,False,False,False,Month-to-month,True,Credit card (automatic),34.3,577.15,Idoso,Idoso,Inativo,Inativo
4979-HPRFL,False,Male,False,True,True,56,True,True,No,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),24.15,1402.25,Adulto,Adulto,Inativo,Inativo
4980-URKXC,False,Male,False,True,False,36,True,False,No,False,False,False,False,False,False,One year,False,Bank transfer (automatic),20.85,720.05,Adulto,Adulto,Inativo,Inativo
4981-FLTMF,False,Female,False,True,True,57,True,True,DSL,True,True,False,True,False,False,Month-to-month,False,Bank transfer (automatic),65.2,3687.85,Adulto,Adulto,Inativo,Inativo
4983-CCWMC,False,Male,False,False,False,3,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Mailed check,69.6,207.4,Adulto,Adulto,Inativo,Inativo
4983-CLMLV,False,Female,False,True,False,52,True,True,Fiber optic,False,True,False,True,True,True,Month-to-month,True,Credit card (automatic),102.7,5138.1,Adulto,Adulto,Inativo,Inativo
4986-MXSFP,False,Female,False,False,False,2,True,False,No,False,False,False,False,False,False,Month-to-month,True,Mailed check,20.0,40.9,Adulto,Adulto,Inativo,Inativo
4987-GQWPO,False,Male,False,False,False,17,False,False,DSL,False,False,False,False,False,False,Month-to-month,False,Credit card (automatic),25.1,382.8,Adulto,Adulto,Inativo,Inativo
4988-BNLTU,False,Male,False,False,False,30,True,True,Fiber optic,True,False,False,False,True,True,Month-to-month,True,Bank transfer (automatic),100.4,2936.25,Adulto,Adulto,Inativo,Inativo
4988-IQIGL,True,Male,True,False,False,1,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,75.35,75.35,Idoso,Idoso,Ativos,Ativos
4988-RZJHG,False,Female,False,True,False,8,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,84.9,764.95,Adulto,Adulto,Inativo,Inativo
4989-LIXVT,False,Male,True,False,False,68,True,True,Fiber optic,False,True,True,False,False,True,Month-to-month,True,Electronic check,95.9,6503.2,Idoso,Idoso,Inativo,Inativo
4990-ALDGW,False,Male,False,False,False,57,True,False,No,False,False,False,False,False,False,Two year,False,Mailed check,20.75,1118.8,Adulto,Adulto,Inativo,Inativo
4992-LTJNE,False,Male,False,True,True,72,True,True,DSL,True,False,False,False,False,False,Two year,False,Bank transfer (automatic),55.3,3983.6,Adulto,Adulto,Inativo,Inativo
4993-JCRGJ,False,Male,False,False,False,26,True,True,Fiber optic,False,False,True,True,False,False,Month-to-month,True,Mailed check,84.3,2281.6,Adulto,Adulto,Inativo,Inativo
4994-OBRSZ,False,Male,False,False,True,14,True,False,DSL,True,True,True,True,False,True,Two year,False,Bank transfer (automatic),76.1,1054.8,Adulto,Adulto,Inativo,Inativo
4998-IKFSE,False,Female,False,False,False,30,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,False,Electronic check,100.45,3096.9,Adulto,Adulto,Inativo,Inativo
4999-IEZLT,False,Male,False,False,False,66,False,False,DSL,False,False,False,True,False,False,One year,False,Credit card (automatic),29.45,1983.15,Adulto,Adulto,Inativo,Inativo
5002-GCQFH,False,Male,False,True,False,49,True,True,Fiber optic,True,True,False,False,True,False,Month-to-month,True,Bank transfer (automatic),93.85,4733.1,Adulto,Adulto,Inativo,Inativo
5003-OKNNK,False,Female,False,True,True,15,True,False,No,False,False,False,False,False,False,One year,False,Credit card (automatic),20.35,335.95,Adulto,Adulto,Inativo,Inativo
5003-XZWWO,False,Male,False,True,False,71,True,True,DSL,False,True,True,True,True,True,Two year,False,Credit card (automatic),84.2,5956.85,Adulto,Adulto,Inativo,Inativo
5006-MXVRN,False,Female,False,False,False,39,True,False,No,False,False,False,False,False,False,Two year,False,Credit card (automatic),20.7,762.45,Adulto,Adulto,Inativo,Inativo
5010-IPEAQ,False,Female,False,True,True,67,False,False,DSL,True,True,True,True,True,False,Two year,False,Credit card (automatic),54.2,3623.95,Adulto,Adulto,Inativo,Inativo
5012-YSPJJ,False,Male,False,True,True,31,True,False,DSL,False,False,True,True,False,False,Month-to-month,False,Mailed check,54.35,1647.0,Adulto,Adulto,Inativo,Inativo
5013-SBUIH,True,Female,False,False,False,50,True,True,Fiber optic,True,True,False,True,True,True,Two year,True,Electronic check,109.65,5551.15,Adulto,Adulto,Ativos,Ativos
5014-GSOUQ,False,Male,False,False,False,13,True,False,No,False,False,False,False,False,False,Two year,False,Mailed check,19.95,243.65,Adulto,Adulto,Inativo,Inativo
5014-WUQMG,False,Male,False,True,True,47,True,False,Fiber optic,True,True,True,False,False,True,One year,True,Electronic check,96.1,4391.45,Adulto,Adulto,Inativo,Inativo
5016-ETTFF,True,Male,False,False,False,10,False,False,DSL,False,False,True,False,False,False,Month-to-month,False,Mailed check,29.5,255.25,Adulto,Adulto,Ativos,Ativos
5016-IBERQ,False,Male,False,True,False,23,True,True,Fiber optic,False,True,True,False,False,False,Month-to-month,False,Electronic check,84.25,1968.1,Adulto,Adulto,Inativo,Inativo
5016-LIPDW,False,Male,False,True,True,57,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,19.4,1061.6,Adulto,Adulto,Inativo,Inativo
5018-GWURO,False,Female,False,True,False,56,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Bank transfer (automatic),85.6,4902.8,Adulto,Adulto,Inativo,Inativo
5018-HEKFO,False,Female,False,False,False,10,True,True,No,False,False,False,False,False,False,Month-to-month,True,Mailed check,24.5,270.15,Adulto,Adulto,Inativo,Inativo
5018-LXQQG,False,Female,False,True,True,30,True,False,DSL,True,False,False,True,False,True,Month-to-month,False,Bank transfer (automatic),66.3,1923.5,Adulto,Adulto,Inativo,Inativo
5019-GQVCR,False,Male,True,False,False,43,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,84.85,3645.6,Idoso,Idoso,Inativo,Inativo
5020-ZSTTY,True,Female,True,False,False,54,True,True,DSL,True,True,False,True,True,True,One year,False,Bank transfer (automatic),82.45,4350.1,Idoso,Idoso,Ativos,Ativos
5022-JNQEQ,False,Female,False,True,True,9,True,False,Fiber optic,False,False,False,True,False,False,Month-to-month,True,Electronic check,75.85,647.5,Adulto,Adulto,Inativo,Inativo
5022-KVDQT,False,Male,False,False,False,27,True,True,Fiber optic,False,False,True,False,False,False,Month-to-month,True,Electronic check,81.3,2272.8,Adulto,Adulto,Inativo,Inativo
5025-GOOKI,False,Female,False,False,False,20,True,False,No,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),18.9,347.65,Adulto,Adulto,Inativo,Inativo
5027-QPKTE,True,Male,False,True,False,7,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.35,451.1,Adulto,Adulto,Ativos,Ativos
5027-XWQHA,True,Male,False,False,False,6,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,44.75,270.95,Adulto,Adulto,Ativos,Ativos
5027-YOCXN,False,Male,False,True,True,51,True,True,Fiber optic,True,True,False,True,True,True,One year,False,Credit card (automatic),110.05,5686.4,Adulto,Adulto,Inativo,Inativo
5028-GZLDO,True,Male,False,False,False,2,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Credit card (automatic),70.7,140.7,Adulto,Adulto,Ativos,Ativos
5028-HTLJB,True,Male,True,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.05,20.05,Idoso,Idoso,Ativos,Ativos
5032-MIYKT,False,Female,False,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Mailed check,70.7,70.7,Adulto,Adulto,Inativo,Inativo
5032-USPKF,False,Female,False,False,False,38,True,True,DSL,True,True,True,False,True,True,One year,False,Bank transfer (automatic),84.1,3187.65,Adulto,Adulto,Inativo,Inativo
5035-BVCXS,False,Male,False,False,False,11,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Mailed check,75.9,866.4,Adulto,Adulto,Inativo,Inativo
5035-PGZXH,False,Female,False,False,False,56,True,True,Fiber optic,False,True,True,False,True,True,One year,True,Electronic check,106.8,5914.4,Adulto,Adulto,Inativo,Inativo
5038-ETMLM,False,Female,False,True,False,72,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),113.65,8182.75,Adulto,Adulto,Inativo,Inativo
5039-LZRQT,False,Female,False,False,False,13,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,20.2,273.25,Adulto,Adulto,Inativo,Inativo
5043-TRZWM,False,Female,False,False,False,1,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,False,Electronic check,75.55,75.55,Adulto,Adulto,Inativo,Inativo
5044-LRQAQ,False,Female,False,True,False,7,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),69.2,477.55,Adulto,Adulto,Inativo,Inativo
5044-XDPYX,False,Female,False,True,False,51,True,True,No,False,False,False,False,False,False,Two year,False,Mailed check,25.5,1281.25,Adulto,Adulto,Inativo,Inativo
5046-NUHWD,False,Female,True,True,False,29,False,False,DSL,True,False,True,False,False,True,Month-to-month,True,Electronic check,45.0,1228.65,Idoso,Idoso,Inativo,Inativo
5047-LHVLY,True,Male,True,False,True,1,True,False,DSL,False,False,True,False,False,False,Month-to-month,True,Mailed check,50.15,50.15,Idoso,Idoso,Ativos,Ativos
5049-GLYVG,True,Male,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.6,20.6,Adulto,Adulto,Ativos,Ativos
5049-MUBWG,False,Male,False,False,False,26,True,False,DSL,True,False,False,True,True,True,One year,False,Bank transfer (automatic),75.0,1908.35,Adulto,Adulto,Inativo,Inativo
5052-PNLOS,True,Male,False,False,False,3,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Bank transfer (automatic),105.35,323.25,Adulto,Adulto,Ativos,Ativos
5054-IEXZT,True,Male,False,False,True,1,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,75.35,75.35,Adulto,Adulto,Ativos,Ativos
5055-BRMNE,False,Female,False,True,True,67,True,True,Fiber optic,True,False,False,True,True,True,Two year,False,Credit card (automatic),106.7,7009.5,Adulto,Adulto,Inativo,Inativo
5055-MGMGF,False,Female,False,True,False,65,True,True,Fiber optic,True,False,True,False,True,True,Month-to-month,True,Electronic check,105.05,6914.95,Adulto,Adulto,Inativo,Inativo
5056-FIMPT,False,Female,False,False,True,43,True,False,Fiber optic,True,True,False,True,True,True,One year,True,Credit card (automatic),106.0,4532.3,Adulto,Adulto,Inativo,Inativo
5057-LCOUI,True,Female,False,False,False,39,False,False,DSL,False,False,True,False,True,True,Month-to-month,True,Electronic check,50.75,2011.4,Adulto,Adulto,Ativos,Ativos
5057-RKGLH,False,Female,False,True,True,9,True,False,No,False,False,False,False,False,False,Two year,False,Mailed check,20.35,191.1,Adulto,Adulto,Inativo,Inativo
5060-TQUQN,False,Male,False,True,True,30,True,True,Fiber optic,False,True,False,True,False,False,Month-to-month,True,Bank transfer (automatic),83.55,2570.2,Adulto,Adulto,Inativo,Inativo
5061-PBXFW,False,Female,False,True,True,32,True,False,DSL,True,True,False,True,False,False,Month-to-month,False,Bank transfer (automatic),61.4,1864.65,Adulto,Adulto,Inativo,Inativo
5062-CJJKH,False,Male,False,True,True,25,True,False,DSL,False,True,True,False,False,False,One year,False,Mailed check,53.65,1355.45,Adulto,Adulto,Inativo,Inativo
5063-IUOKK,False,Male,False,False,False,13,True,False,No,False,False,False,False,False,False,Two year,False,Mailed check,19.75,265.75,Adulto,Adulto,Inativo,Inativo
5066-GFJMM,False,Female,False,True,False,3,True,False,No,False,False,False,False,False,False,Month-to-month,True,Mailed check,19.9,45.75,Adulto,Adulto,Inativo,Inativo
5067-DGXLL,False,Male,False,False,False,2,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.25,36.8,Adulto,Adulto,Inativo,Inativo
5067-WJEUN,False,Male,False,True,True,67,True,False,DSL,True,True,False,False,False,False,Two year,True,Bank transfer (automatic),54.2,3838.2,Adulto,Adulto,Inativo,Inativo
5067-XJQFU,False,Male,True,True,True,66,True,True,Fiber optic,False,True,True,True,True,True,One year,True,Electronic check,108.45,7076.35,Idoso,Idoso,Inativo,Inativo
5071-FBJFS,False,Female,False,True,True,4,True,False,DSL,True,False,False,False,False,False,Month-to-month,False,Electronic check,50.3,217.1,Adulto,Adulto,Inativo,Inativo
5073-RZGBK,False,Female,False,True,True,50,True,True,DSL,True,True,True,True,False,True,One year,True,Bank transfer (automatic),80.05,4042.2,Adulto,Adulto,Inativo,Inativo
5073-WXOYN,True,Female,False,False,False,60,False,False,DSL,False,True,False,False,True,True,Month-to-month,True,Electronic check,50.8,3027.4,Adulto,Adulto,Ativos,Ativos
5074-FBGHB,False,Male,False,False,False,64,True,True,Fiber optic,False,False,True,True,True,True,One year,True,Credit card (automatic),104.65,6889.8,Adulto,Adulto,Inativo,Inativo
5075-JSDKI,False,Female,False,False,False,59,True,True,No,False,False,False,False,False,False,Two year,False,Electronic check,24.45,1493.1,Adulto,Adulto,Inativo,Inativo
5076-YVXCM,False,Male,False,False,False,51,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,False,Bank transfer (automatic),83.4,4149.45,Adulto,Adulto,Inativo,Inativo
5077-DXTCG,True,Female,False,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,45.3,45.3,Adulto,Adulto,Ativos,Ativos
5081-NWSUP,False,Female,False,False,False,10,True,False,DSL,False,True,False,True,False,True,One year,False,Mailed check,64.9,685.55,Adulto,Adulto,Inativo,Inativo
5083-QPLHM,False,Male,False,True,True,14,True,False,DSL,True,True,False,False,True,False,Month-to-month,True,Electronic check,65.45,937.6,Adulto,Adulto,Inativo,Inativo
5084-OOVCJ,False,Female,False,True,True,17,True,False,DSL,True,False,False,True,False,False,Month-to-month,True,Credit card (automatic),55.35,920.5,Adulto,Adulto,Inativo,Inativo
5087-SUURX,True,Female,False,True,False,18,False,False,DSL,False,False,True,False,True,False,Month-to-month,True,Electronic check,39.05,669.85,Adulto,Adulto,Ativos,Ativos
5088-QZLRL,False,Male,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,False,Electronic check,20.65,20.65,Adulto,Adulto,Inativo,Inativo
5089-IFSDP,True,Female,False,True,False,58,True,True,Fiber optic,True,True,True,False,True,True,Two year,True,Bank transfer (automatic),109.45,6144.55,Adulto,Adulto,Ativos,Ativos
5090-EMGTC,False,Female,False,True,False,59,True,False,Fiber optic,False,True,False,True,True,True,Two year,True,Mailed check,100.05,6034.85,Adulto,Adulto,Inativo,Inativo
5091-HFAZW,False,Female,False,False,False,2,True,False,Fiber optic,True,True,False,False,True,False,Month-to-month,True,Electronic check,91.15,168.5,Adulto,Adulto,Inativo,Inativo
5092-STPKP,False,Female,False,False,False,24,True,False,DSL,True,False,False,True,False,False,Month-to-month,False,Credit card (automatic),56.35,1381.2,Adulto,Adulto,Inativo,Inativo
5093-FEGLU,False,Female,False,True,False,47,True,False,No,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),19.65,921.55,Adulto,Adulto,Inativo,Inativo
